emp_no,first_name,last_name,title,from_date,salary
431137,Marla,Veevers,Engineer,1/5/1987,47931
431137,Marla,Veevers,Senior Engineer,1/5/1994,47931
431145,Kristinn,Kavanagh,Senior Staff,11/22/2001,81973
431145,Kristinn,Kavanagh,Staff,11/22/1996,81973
431154,Saeed,Stassinopoulos,Engineer,3/27/1994,40000
431154,Saeed,Stassinopoulos,Senior Engineer,3/26/2000,40000
431155,Lillian,Castellani,Assistant Engineer,3/2/1987,68747
431155,Lillian,Castellani,Engineer,3/1/1992,68747
431157,Alexius,Bernick,Engineer,2/1/1993,48874
431157,Alexius,Bernick,Senior Engineer,2/1/1998,48874
431158,Chikako,Limongiello,Engineer,12/2/1985,63583
431158,Chikako,Limongiello,Senior Engineer,12/2/1991,63583
431161,Troy,Rosin,Senior Staff,5/18/1992,40023
431161,Troy,Rosin,Staff,5/19/1987,40023
431167,Candida,Merle,Staff,1/26/1994,63647
431171,Marsha,Chaudhuri,Staff,12/6/1998,40000
431176,Kerryn,Miara,Senior Staff,10/6/1997,40000
431176,Kerryn,Miara,Staff,10/6/1988,40000
431189,Dulce,Rousseau,Engineer,4/5/1988,51450
431189,Dulce,Rousseau,Senior Engineer,4/6/1995,51450
431194,Oscal,Nannarelli,Assistant Engineer,4/21/1994,42791
431194,Oscal,Nannarelli,Engineer,4/20/2000,42791
431197,Perry,Ferretti,Staff,7/20/1992,46138
431214,Navid,DuCasse,Senior Staff,10/17/1996,66677
431214,Navid,DuCasse,Staff,10/18/1991,66677
430999,Khatoun,Ranon,Staff,2/6/1990,40000
431003,Mara,Wixon,Engineer,1/16/1993,42691
431004,Horward,Syang,Staff,9/14/1995,44158
431009,Tremaine,Lamba,Engineer,5/22/1985,44962
431009,Tremaine,Lamba,Senior Engineer,5/22/1993,44962
431014,Toney,Masamoto,Engineer,4/16/1987,40000
431245,Gina,Asser,Senior Engineer,7/21/1998,40000
431248,Reuven,Perri,Staff,1/7/1999,77150
431014,Toney,Masamoto,Senior Engineer,4/15/1996,40000
431022,Randy,Improta,Senior Staff,2/22/1998,67602
431272,Rasiah,Vesel,Assistant Engineer,8/13/1994,52619
431022,Randy,Improta,Staff,2/23/1992,67602
431032,Moni,Anick,Engineer,9/24/1991,40347
431281,Sukumar,Guerreiro,Senior Staff,7/20/1992,90734
431281,Sukumar,Guerreiro,Staff,7/20/1985,90734
431287,Radoslaw,Maraist,Engineer,11/21/1987,40000
431287,Radoslaw,Maraist,Senior Engineer,11/20/1992,40000
431289,Teunis,Zongker,Engineer,9/21/1987,40000
431289,Teunis,Zongker,Senior Engineer,9/21/1995,40000
431292,Uli,Schaaf,Staff,8/7/1999,87451
431032,Moni,Anick,Senior Engineer,9/24/1998,40347
431033,Jahangir,Matzke,Engineer,3/1/1985,43979
431304,Yuuichi,Zeleznik,Engineer,5/12/1988,50331
431304,Yuuichi,Zeleznik,Senior Engineer,5/12/1993,50331
431035,Mitchel,Servieres,Senior Staff,12/6/2001,52462
431305,Masali,Riexinger,Senior Staff,7/4/1993,40000
431311,Gritta,Birge,Senior Staff,2/2/1991,75970
431311,Gritta,Birge,Staff,2/2/1986,75970
431316,Xiaoheng,Krohm,Senior Staff,7/5/1994,42501
431316,Xiaoheng,Krohm,Staff,7/5/1987,42501
431035,Mitchel,Servieres,Staff,12/7/1995,52462
431333,Sven,Zambonelli,Engineer,5/12/1985,40000
431333,Sven,Zambonelli,Senior Engineer,5/12/1990,40000
431367,Bilhanan,Bale,Senior Staff,12/15/1987,55457
431337,Niteen,Hasenauer,Engineer,11/19/1994,65587
431446,Hidekazu,Cangellaris,Engineer,11/24/1987,63683
431446,Hidekazu,Cangellaris,Senior Engineer,11/24/1994,63683
431465,Kristinn,Mahmud,Senior Staff,10/24/1994,79537
431465,Kristinn,Mahmud,Staff,10/24/1986,79537
431471,Thanasis,Rabejac,Staff,6/3/1989,40000
431478,Poornachandra,Ratnaker,Engineer,4/18/1999,51362
431480,Zhigen,Christ,Senior Staff,5/13/2002,63778
431372,Bader,Rijsenbrij,Engineer,7/19/1986,40000
431480,Zhigen,Christ,Staff,5/13/1996,63778
431486,Augustine,Restivo,Technique Leader,5/14/1985,44968
431372,Bader,Rijsenbrij,Senior Engineer,7/18/1992,40000
431494,Richara,Schnabel,Senior Staff,1/17/1996,59450
431494,Richara,Schnabel,Staff,1/17/1987,59450
431495,Tadanori,Matzke,Assistant Engineer,5/21/1987,40000
431495,Tadanori,Matzke,Engineer,5/21/1994,40000
431495,Tadanori,Matzke,Senior Engineer,5/21/2001,40000
431375,Surveyors,Atrawala,Senior Engineer,12/19/1985,48734
431500,KayLiang,Kroll,Engineer,11/6/1992,48056
431500,KayLiang,Kroll,Senior Engineer,11/7/1999,48056
431378,Cristinel,Peyn,Engineer,10/2/1987,72664
431510,Manu,Schiper,Assistant Engineer,8/14/1987,51016
431510,Manu,Schiper,Engineer,8/13/1993,51016
431378,Cristinel,Peyn,Senior Engineer,10/2/1995,72664
431510,Manu,Schiper,Senior Engineer,8/13/1999,51016
431515,Udaiprakash,Whittlesey,Senior Staff,3/17/1987,58193
431382,Mohit,Eiron,Senior Engineer,6/25/1988,40857
431518,Jovan,Mateescu,Senior Staff,2/26/1995,61921
431518,Jovan,Mateescu,Staff,2/26/1990,61921
431530,Srinidhi,Steinauer,Engineer,10/12/1995,43579
431394,Michaela,Majewski,Engineer,4/19/1987,45911
431394,Michaela,Majewski,Senior Engineer,4/18/1996,45911
431395,Xuejun,Litzkow,Technique Leader,7/1/1988,40000
431407,Odinaldo,Serot,Engineer,4/16/1988,52220
431552,Sandeepan,Gustavson,Staff,9/19/1987,40000
431556,Katsuyuki,Suermann,Assistant Engineer,9/28/1985,40000
431556,Katsuyuki,Suermann,Engineer,9/28/1991,40000
431556,Katsuyuki,Suermann,Senior Engineer,9/27/1997,40000
431557,Chiradeep,Plotkin,Senior Staff,2/1/1994,42874
431557,Chiradeep,Plotkin,Staff,2/2/1988,42874
431558,Brewster,Pews,Engineer,12/16/1988,42806
431558,Brewster,Pews,Senior Engineer,12/16/1993,42806
431574,Juyoung,Furudate,Engineer,9/17/1985,70831
431588,Kannan,Ranum,Senior Staff,5/16/1993,40000
431588,Kannan,Ranum,Staff,5/16/1988,40000
431599,Xiaoshan,Pettit,Senior Engineer,10/22/1987,44756
431614,Piyawadee,Undy,Senior Staff,12/21/1992,56124
431614,Piyawadee,Undy,Staff,12/22/1987,56124
431624,Sanjiv,Niizuma,Senior Engineer,5/25/1990,40000
431630,Chaoyi,Murrill,Engineer,9/2/1991,40000
431630,Chaoyi,Murrill,Senior Engineer,9/2/1998,40000
431634,Parto,Solares,Staff,3/16/1987,72307
431645,Boriana,Rusterholz,Senior Staff,9/5/1995,59614
431645,Boriana,Rusterholz,Staff,9/4/1988,59614
431659,Hironoby,Mahmud,Engineer,11/25/1986,69733
431659,Hironoby,Mahmud,Senior Engineer,11/25/1991,69733
431666,Gregory,Sluis,Assistant Engineer,6/23/1999,40000
431674,Souichi,Francisci,Engineer,8/30/1990,48394
431675,Giao,Kroha,Senior Staff,6/28/1995,62798
431675,Giao,Kroha,Staff,6/27/1988,62798
431690,Sudhanshu,Bhattacharjee,Engineer,8/25/1985,64453
431690,Sudhanshu,Bhattacharjee,Senior Engineer,8/25/1991,64453
431692,Houman,Lamparter,Senior Engineer,3/6/1994,49368
431701,Maya,Baca,Technique Leader,2/9/1985,45392
431706,Remco,Heiserman,Engineer,4/20/1988,40000
431706,Remco,Heiserman,Senior Engineer,4/21/1995,40000
431721,Aluzio,Anandan,Technique Leader,8/25/1993,42314
431731,Jianhao,Ermel,Assistant Engineer,4/5/1996,54343
431731,Jianhao,Ermel,Engineer,4/5/2002,54343
431735,Waiman,Roccetti,Engineer,12/8/1990,40000
431735,Waiman,Roccetti,Senior Engineer,12/8/1995,40000
431744,Mabo,Oxman,Engineer,8/25/1987,46395
431744,Mabo,Oxman,Senior Engineer,8/25/1994,46395
431751,Isaac,Alpay,Senior Engineer,11/1/1987,40000
431407,Odinaldo,Serot,Senior Engineer,4/16/1993,52220
431758,Huiqun,Suermann,Technique Leader,10/28/1985,62271
431760,Horward,Falster,Senior Staff,6/19/1998,80524
431761,Adib,Kinley,Senior Staff,6/20/1994,81278
431761,Adib,Kinley,Staff,6/20/1987,81278
431410,Kensei,Nyanchama,Engineer,8/29/1996,40000
431769,Abdulla,Benaini,Senior Staff,12/9/1992,64519
431773,Chuanti,Montemayor,Senior Staff,9/22/1993,82305
431773,Chuanti,Montemayor,Staff,9/23/1987,82305
431410,Kensei,Nyanchama,Senior Engineer,8/29/2001,40000
431412,Horward,Luce,Engineer,3/15/1988,43232
431412,Horward,Luce,Senior Engineer,3/16/1995,43232
431787,Lihong,Leuchs,Senior Staff,6/29/2000,48529
431787,Lihong,Leuchs,Staff,6/29/1993,48529
431413,Takahito,Slutz,Technique Leader,1/26/1999,55288
431421,Sasan,Viele,Senior Staff,6/2/1995,40000
431798,Masanao,Middleton,Technique Leader,11/1/1988,42011
431803,Jaideep,Ranon,Staff,11/16/1986,40000
431810,Tadahiro,Ushiama,Senior Staff,2/27/1993,40000
431810,Tadahiro,Ushiama,Staff,2/28/1987,40000
431421,Sasan,Viele,Staff,6/2/1989,40000
431814,Shahab,Herber,Engineer,10/25/1986,40000
431426,Elvia,Billingsley,Senior Staff,2/8/1994,40000
431818,Chaitali,Ambroszkiewicz,Senior Staff,9/18/1995,40000
431818,Chaitali,Ambroszkiewicz,Staff,9/18/1987,40000
431426,Elvia,Billingsley,Staff,2/9/1988,40000
431834,Martins,Delgrange,Senior Staff,12/31/1995,43438
431834,Martins,Delgrange,Staff,12/31/1989,43438
431428,Arne,Impagliazzo,Senior Staff,8/7/1995,40000
431836,Arne,Mahmud,Assistant Engineer,12/15/1987,55481
431836,Arne,Mahmud,Engineer,12/14/1992,55481
431836,Arne,Mahmud,Senior Engineer,12/14/1997,55481
431430,Dannz,Rousseau,Senior Staff,12/27/1996,51229
431430,Dannz,Rousseau,Staff,12/27/1988,51229
431432,Danel,Verhoeff,Assistant Engineer,11/7/1995,40000
431432,Danel,Verhoeff,Engineer,11/6/2001,40000
431441,Fumiyo,Sinicrope,Staff,1/21/1998,41989
431853,Doohun,Hooghiemstra,Senior Staff,2/11/1992,85144
431853,Doohun,Hooghiemstra,Staff,2/11/1987,85144
431442,Murthy,Baez,Staff,1/13/1997,54533
431951,Boguslaw,Brobst,Senior Engineer,5/31/1987,40648
431866,Raimond,Kranzdorf,Engineer,4/4/1996,43699
431869,Dietrich,Collette,Engineer,1/13/2000,65762
431890,Boriana,Lorcy,Engineer,10/21/1988,44927
431890,Boriana,Lorcy,Senior Engineer,10/21/1997,44927
431895,Xiaoqiang,Speel,Senior Staff,11/26/1992,76744
431895,Xiaoqiang,Speel,Staff,11/27/1987,76744
431896,Tokuyasu,Miara,Engineer,2/18/1985,66973
431896,Tokuyasu,Miara,Senior Engineer,2/18/1994,66973
431901,Shahid,Kandlur,Staff,10/2/1996,85808
431965,Gianluca,Melton,Senior Staff,11/4/1988,88347
431910,Premsyl,Schaap,Engineer,9/3/1988,66099
431910,Premsyl,Schaap,Senior Engineer,9/3/1993,66099
431917,Martijn,Gire,Engineer,10/21/1986,46831
431917,Martijn,Gire,Senior Engineer,10/21/1993,46831
431922,Jungsoon,Brookman,Senior Engineer,4/12/1995,40000
431969,Uriel,Maksimenko,Engineer,1/22/1995,53485
431969,Uriel,Maksimenko,Senior Engineer,1/22/2002,53485
431982,Randi,Parfitt,Senior Staff,8/26/1997,54422
431982,Randi,Parfitt,Staff,8/26/1988,54422
431989,Shaz,Baez,Senior Engineer,4/1/1995,84359
432039,Mansur,Veeraraghavan,Senior Engineer,6/14/1988,50908
432029,Domenick,Georgatos,Engineer,4/10/1986,40000
432048,Feipei,Fritzsche,Engineer,11/25/1988,48922
432048,Feipei,Fritzsche,Senior Engineer,11/25/1994,48922
432054,Van,McAffer,Engineer,7/20/1988,45540
432054,Van,McAffer,Senior Engineer,7/21/1995,45540
432056,Jouko,Spinelli,Senior Engineer,1/10/1995,65783
432068,Arif,Wegerle,Senior Engineer,6/24/1985,55760
432074,Mayumi,Sooriamurthi,Engineer,6/20/1995,50361
432082,Mihalis,Rebaine,Senior Staff,5/30/1995,40000
432082,Mihalis,Rebaine,Staff,5/30/1986,40000
432083,Xiaoqiang,Assaf,Engineer,12/9/1986,40000
432083,Xiaoqiang,Assaf,Senior Engineer,12/9/1991,40000
432087,Hidefumi,Garigliano,Technique Leader,7/12/1990,40000
432088,Tristan,Frezza,Engineer,4/20/1996,50461
432029,Domenick,Georgatos,Senior Engineer,4/10/1994,40000
432035,Fox,Plump,Technique Leader,10/6/1986,64035
432106,Kirk,Thorelli,Senior Staff,5/17/1991,57655
432106,Kirk,Thorelli,Staff,5/17/1986,57655
432110,Vasiliy,Debuse,Senior Staff,10/21/1985,50658
432141,Marsha,Hebert,Senior Staff,8/23/1999,40000
432116,Henk,Besselaar,Engineer,10/16/1994,50125
432116,Henk,Besselaar,Senior Engineer,10/16/1999,50125
432122,Alair,Poupard,Engineer,12/10/1998,46008
432131,Goncalo,Boudaillier,Engineer,11/9/1985,57089
432131,Goncalo,Boudaillier,Senior Engineer,11/9/1990,57089
432135,Vivian,Laventhal,Engineer,8/18/1990,48688
432135,Vivian,Laventhal,Senior Engineer,8/18/1998,48688
432245,Shigeo,Hoppenstand,Staff,12/7/1998,47133
432247,Hein,Pouyioutas,Engineer,10/5/1987,40000
432247,Hein,Pouyioutas,Senior Engineer,10/4/1992,40000
432250,Zejun,Bernatsky,Staff,7/12/1998,68245
432256,Youssef,Aseltine,Assistant Engineer,8/20/1987,45890
432256,Youssef,Aseltine,Engineer,8/20/1994,45890
432256,Youssef,Aseltine,Senior Engineer,8/20/2001,45890
432267,Siddarth,Rosen,Senior Staff,11/28/1994,109998
432267,Siddarth,Rosen,Staff,11/28/1985,109998
432284,Oksana,Dredge,Senior Engineer,10/30/1986,78005
432288,Yuuichi,Kroha,Senior Engineer,5/21/1986,41867
432298,Xiaopeng,Sankaranarayanan,Engineer,4/5/1999,59177
432308,Masasuke,Roison,Senior Staff,2/24/2000,42835
432308,Masasuke,Roison,Staff,2/24/1995,42835
432315,Marko,Rosis,Engineer,3/30/1986,40000
432315,Marko,Rosis,Senior Engineer,3/29/1992,40000
432316,Yahiko,Gecsel,Senior Staff,2/27/1989,40000
432317,Lucian,Pluym,Senior Engineer,4/6/1988,46113
432318,Khedija,Krohm,Senior Engineer,8/10/1999,50133
432320,Luise,Bridgland,Staff,1/31/1996,49403
432324,TRUE,Fiebach,Engineer,6/6/1999,40000
432338,Yishay,Hofting,Engineer,6/21/1990,85174
432341,Saddek,Shihab,Senior Engineer,8/20/1997,40000
432141,Marsha,Hebert,Staff,8/23/1990,40000
432144,Yuping,Biros,Engineer,6/10/1988,40000
432144,Yuping,Biros,Senior Engineer,6/10/1993,40000
432154,Nikolaus,Leivant,Engineer,3/23/1986,40000
432356,Yakichi,Viele,Technique Leader,3/2/1985,62681
432364,Duro,Ramalingam,Engineer,10/22/1985,70605
432367,Huiqun,Bondorf,Engineer,9/16/1987,40000
432167,Peternela,Talmon,Engineer,1/27/1995,40000
432367,Huiqun,Bondorf,Senior Engineer,9/16/1994,40000
432380,Duro,Anick,Technique Leader,11/23/1987,46736
432167,Peternela,Talmon,Senior Engineer,1/27/2002,40000
432188,Yishai,Haraldson,Senior Staff,8/26/1993,61813
432402,Adib,Basagni,Assistant Engineer,9/22/1987,43555
432402,Adib,Basagni,Engineer,9/21/1993,43555
432402,Adib,Basagni,Senior Engineer,9/21/1999,43555
432412,Ibibia,Leonhardt,Engineer,1/14/1988,43088
432412,Ibibia,Leonhardt,Senior Engineer,1/13/1994,43088
432188,Yishai,Haraldson,Staff,8/26/1986,61813
432419,Yifei,Brookner,Technique Leader,9/5/1999,61476
432420,Tooru,Landherr,Staff,6/27/1992,61563
432200,Yucai,Merlo,Engineer,2/20/1987,45122
432423,Jingling,Stifter,Engineer,7/13/1990,40000
432423,Jingling,Stifter,Senior Engineer,7/13/1998,40000
432426,Achilleas,Szemeredi,Senior Staff,3/23/2001,62465
432426,Achilleas,Szemeredi,Staff,3/24/1995,62465
432432,Xiong,Michaels,Engineer,10/2/1998,61022
432200,Yucai,Merlo,Senior Engineer,2/20/1994,45122
432436,Leni,Ozeri,Senior Staff,9/21/1993,49987
432221,Aram,Plotkin,Staff,12/13/1987,40000
432436,Leni,Ozeri,Staff,9/21/1986,49987
432437,Menkae,Rajaraman,Engineer,12/15/1999,42626
432440,Nagui,Karlin,Engineer,8/8/1985,47916
432440,Nagui,Karlin,Senior Engineer,8/8/1994,47916
432442,Fabrizio,Azadmanesh,Senior Staff,8/16/1988,40000
432453,Mrinalini,Garnham,Senior Staff,9/17/1990,60110
432453,Mrinalini,Garnham,Staff,9/17/1985,60110
432457,Charmane,Gadepally,Staff,6/24/1987,61156
432233,Goetz,Hitomi,Staff,8/29/1986,92737
432468,Nalini,McAlpine,Engineer,6/1/1987,40000
432468,Nalini,McAlpine,Senior Engineer,6/1/1994,40000
432234,Margo,Koshiba,Engineer,1/1/1992,44030
432476,Seongbae,Mikschl,Senior Staff,12/24/1996,40000
432476,Seongbae,Mikschl,Staff,12/25/1987,40000
432234,Margo,Koshiba,Senior Engineer,1/1/1999,44030
432481,Zita,Jeong,Engineer,6/10/1999,40000
432483,Zhanqiu,Taneja,Senior Staff,7/26/1994,76880
432483,Zhanqiu,Taneja,Staff,7/26/1985,76880
432484,Guangming,Harbusch,Engineer,6/7/1987,41262
432484,Guangming,Harbusch,Senior Engineer,6/7/1994,41262
432235,Roddy,Irland,Engineer,7/12/1987,40000
432533,Kazuyasu,Pileggi,Senior Engineer,12/5/1987,42643
432497,Sreekrishna,Champarnaud,Senior Staff,2/26/1986,67221
432502,Kerhong,Kalefeld,Engineer,6/25/1997,42595
432512,Pranjal,Colorni,Senior Staff,1/22/1995,76142
432512,Pranjal,Colorni,Staff,1/22/1986,76142
432516,Arlette,Karcich,Senior Staff,2/24/1999,40000
432516,Arlette,Karcich,Staff,2/24/1993,40000
432534,Eran,Zeilberger,Engineer,6/12/1996,49722
432538,Isaac,Matzat,Senior Staff,12/6/1999,62840
432538,Isaac,Matzat,Staff,12/6/1993,62840
432542,Hitofumi,Syang,Senior Staff,7/17/1995,42539
432542,Hitofumi,Syang,Staff,7/17/1987,42539
432630,Heejo,Luef,Engineer,7/15/1998,40000
432544,Pradeep,Serdy,Senior Staff,9/12/1995,65656
432544,Pradeep,Serdy,Staff,9/11/1988,65656
432545,Chikako,Tanemo,Engineer,12/17/1999,43040
432547,Gretta,Waeselynck,Staff,10/23/1999,81540
432653,Nevin,Skrikant,Engineer,11/21/1999,51254
432550,Sailaja,Streng,Senior Staff,1/16/1994,40000
432658,Zhiguo,Demizu,Engineer,10/29/1986,40000
432658,Zhiguo,Demizu,Senior Engineer,10/29/1991,40000
432550,Sailaja,Streng,Staff,1/16/1987,40000
432662,Paddy,Maierhofer,Engineer,2/23/1988,61114
432662,Paddy,Maierhofer,Senior Engineer,2/23/1995,61114
432663,Pohua,Delgrande,Engineer,1/17/1987,40000
432663,Pohua,Delgrande,Senior Engineer,1/17/1992,40000
432554,Mana,Yemenis,Staff,2/27/1999,75363
432671,Alain,Ushiama,Engineer,4/13/1991,40087
432671,Alain,Ushiama,Senior Engineer,4/12/1997,40087
432675,Kazunori,Veeraraghavan,Senior Staff,10/15/1997,60283
432555,Herbert,Krybus,Staff,9/29/1998,40000
432675,Kazunori,Veeraraghavan,Staff,10/15/1990,60283
432676,Leaf,Borovoy,Senior Staff,3/13/1997,65760
432676,Leaf,Borovoy,Staff,3/13/1988,65760
432678,Kitty,Peak,Senior Engineer,7/19/1987,40000
432566,Dzung,Orlowski,Senior Staff,1/4/1986,56397
432683,Gina,Nishimukai,Engineer,5/13/1994,40000
432693,Zhaofang,Matzat,Engineer,7/23/1986,52272
432693,Zhaofang,Matzat,Senior Engineer,7/23/1993,52272
432710,Paraskevi,Bardell,Engineer,7/6/1994,52879
432710,Paraskevi,Bardell,Senior Engineer,7/6/1999,52879
432727,Sushant,Lovengreen,Engineer,8/8/1989,43224
432727,Sushant,Lovengreen,Senior Engineer,8/8/1996,43224
432728,Janalee,Schaap,Engineer,9/13/1986,45489
432728,Janalee,Schaap,Senior Engineer,9/13/1993,45489
432730,Nevio,Trystram,Engineer,8/28/1998,48673
432749,Miomir,Heemskerk,Senior Staff,6/28/1998,67856
432749,Miomir,Heemskerk,Staff,6/28/1989,67856
432751,Irena,Rosti,Senior Staff,11/3/1986,40000
432756,Wonhee,Claffy,Engineer,6/23/1985,41294
432756,Wonhee,Claffy,Senior Engineer,6/23/1994,41294
432757,Teiji,Erni,Engineer,10/14/1994,41315
432757,Teiji,Erni,Senior Engineer,10/14/1999,41315
432763,Ramalingam,Lanzelotte,Senior Staff,4/20/1991,69334
432763,Ramalingam,Lanzelotte,Staff,4/20/1985,69334
432578,Danco,Khalid,Engineer,6/18/1994,73361
432783,Ingmar,Morrow,Engineer,5/5/1987,40000
432783,Ingmar,Morrow,Senior Engineer,5/5/1994,40000
432789,Leucio,Slaats,Senior Staff,5/10/1985,44771
432795,Toney,Schoegge,Staff,1/11/1999,80955
432798,Berry,Denna,Senior Staff,8/23/1999,40000
432798,Berry,Denna,Staff,8/23/1991,40000
432804,Bluma,McDermid,Senior Staff,7/14/1996,65010
432804,Bluma,McDermid,Staff,7/15/1990,65010
432581,Vivian,Perl,Engineer,9/26/1993,46362
432807,Alenka,Oppitz,Senior Staff,4/27/1993,63667
432807,Alenka,Oppitz,Staff,4/27/1988,63667
432810,Sibyl,Fetvedt,Senior Staff,12/23/1995,49996
432810,Sibyl,Fetvedt,Staff,12/23/1987,49996
432581,Vivian,Perl,Senior Engineer,9/26/1998,46362
432818,Parviz,Escriba,Engineer,2/27/1997,62095
432583,Seongbin,Mitsuhashi,Senior Staff,2/21/1992,114927
432820,Jordanka,Mellouli,Engineer,3/27/1987,56305
432820,Jordanka,Mellouli,Senior Engineer,3/26/1993,56305
432583,Seongbin,Mitsuhashi,Staff,2/21/1987,114927
432588,Matk,Krichel,Senior Staff,8/4/1985,40000
432589,Baziley,Alvarado,Engineer,9/30/1992,46216
432589,Baziley,Alvarado,Senior Engineer,9/30/2001,46216
432824,Tetsurou,Melter,Engineer,9/16/1997,40000
432594,Shem,Cronin,Senior Staff,10/14/1994,60497
432828,Chikako,Malabarba,Senior Staff,2/2/1991,59472
432828,Chikako,Malabarba,Staff,2/2/1985,59472
432594,Shem,Cronin,Staff,10/14/1985,60497
432611,Shuky,Mayerwieser,Staff,10/10/1989,85862
432841,KayLiang,Kragelund,Assistant Engineer,2/6/1992,40000
432841,KayLiang,Kragelund,Engineer,2/6/2000,40000
432855,Kiyotoshi,Encarnacion,Technique Leader,1/10/1986,61108
432859,Guther,Massonet,Senior Staff,10/23/1995,40000
432861,Kshitij,Morris,Engineer,9/6/1988,40172
432861,Kshitij,Morris,Senior Engineer,9/6/1996,40172
432612,Masaki,Sinitsyn,Engineer,3/28/1995,46355
432865,Mitsuyuki,Serra,Staff,8/16/1999,73728
432612,Masaki,Sinitsyn,Senior Engineer,3/27/2001,46355
432622,Stevo,Luke,Senior Engineer,11/24/1993,40000
432880,Shalesh,Masand,Senior Staff,10/12/1991,66891
432880,Shalesh,Masand,Staff,10/12/1986,66891
432881,Shan,Egerstedt,Engineer,12/10/1988,40000
432881,Shan,Egerstedt,Senior Engineer,12/10/1993,40000
432901,Constantine,Mundy,Staff,9/5/1988,87175
432625,LiMin,Steinauer,Senior Staff,2/3/1991,40000
432906,Filipe,Streng,Engineer,1/27/1996,61849
432915,Guangming,Staudhammer,Assistant Engineer,3/20/1985,77488
432625,LiMin,Steinauer,Staff,2/3/1986,40000
432915,Guangming,Staudhammer,Engineer,3/20/1991,77488
432915,Guangming,Staudhammer,Senior Engineer,3/19/1997,77488
432918,Nechama,Ferretti,Senior Staff,2/10/1992,40000
432918,Nechama,Ferretti,Staff,2/9/1985,40000
432627,Jamaludin,Usdin,Staff,3/29/1999,64883
433020,Adas,Rahimi,Engineer,9/10/1998,40000
432920,Samphel,Dechter,Senior Staff,11/12/1988,58213
432923,Arunachalam,Besselaar,Engineer,4/11/1989,46287
432931,Martial,McAffer,Senior Staff,5/12/1994,50898
432943,Mokhtar,Asser,Senior Engineer,1/13/1988,40000
433022,Hinrich,Yetim,Engineer,5/18/1999,62371
432957,Fabrizio,Quadeer,Assistant Engineer,10/6/1985,60174
432957,Fabrizio,Quadeer,Engineer,10/6/1991,60174
432957,Fabrizio,Quadeer,Senior Engineer,10/5/1997,60174
433036,Anestis,Yeung,Senior Engineer,8/23/1985,41290
432972,Halsur,Wallrath,Senior Engineer,7/16/1999,61691
432973,Zissis,Maccarone,Engineer,6/11/1997,58229
432976,Duke,Demizu,Senior Staff,7/27/1990,40000
432976,Duke,Demizu,Staff,7/27/1985,40000
433038,Reinhard,Miake,Engineer,8/28/1986,81105
